game_id,period,away_score,home_score,remaining_time,team,player,result,converted_x,converted_y,shot_distance,assist
"=""0021300962""",3,76,63,00:07:32,NYK,J.R. Smith,made,22.6,4.7,2,
"=""0021300962""",3,76,63,00:07:07,NYK,Carmelo Anthony,missed,17.3,28.3,25,
"=""0021300962""",3,80,64,00:05:16,NYK,Carmelo Anthony,missed,22.7,19.5,15,
"=""0021300962""",3,82,68,00:03:48,NYK,Carmelo Anthony,missed,38.1,12.2,15,
"=""0021300962""",3,84,68,00:03:11,NYK,Raymond Felton,made,22.6,9.5,5,
"=""0021300962""",3,84,70,00:02:26,NYK,Raymond Felton,missed,12.9,25.9,24,
"=""0021300962""",3,84,70,00:01:57,NYK,Tim Hardaway Jr.,missed,2.0,10.6,24,
"=""0021300962""",3,84,70,00:01:53,NYK,Jeremy Tyler,missed,23.5,5.4,2,
"=""0021300962""",3,84,72,00:01:25,NYK,Carmelo Anthony,missed,28.7,29.6,25,
"=""0021300962""",3,84,75,00:00:43,NYK,Carmelo Anthony,missed,39.1,5.3,14,
"=""0021300962""",4,88,75,00:11:37,NYK,Pablo Prigioni,made,2.2,5.3,23,Carmelo Anthony
"=""0021300962""",4,88,75,00:10:45,NYK,Earl Clark,missed,24.8,23.9,19,
"=""0021300962""",4,88,75,00:10:12,NYK,Carmelo Anthony,missed,41.1,14.1,18,
"=""0021300962""",4,90,77,00:09:21,NYK,Cole Aldrich,missed,26.0,5.3,1,
"=""0021300962""",4,92,77,00:09:20,NYK,Cole Aldrich,made,24.1,5.6,1,
"=""0021300962""",4,95,77,00:08:20,NYK,Carmelo Anthony,made,41.8,25.8,27,
"=""0021300962""",4,97,80,00:07:41,NYK,Carmelo Anthony,made,10.4,10.2,15,Iman Shumpert
"=""0021300962""",4,99,82,00:07:03,NYK,Tim Hardaway Jr.,made,18.8,19.5,16,Cole Aldrich
"=""0021300962""",4,101,84,00:05:41,NYK,Carmelo Anthony,missed,30.9,19.3,15,
"=""0021300962""",4,101,84,00:05:07,NYK,Tim Hardaway Jr.,missed,47.6,8.1,23,
"=""0021300962""",4,103,84,00:04:42,NYK,Iman Shumpert,made,23.3,4.7,2,
"=""0021300962""",4,103,87,00:03:55,NYK,Carmelo Anthony,missed,25.8,27.8,23,
"=""0021300962""",4,105,87,00:03:33,NYK,Carmelo Anthony,made,12.9,20.1,19,
"=""0021300962""",4,105,90,00:02:53,NYK,Shannon Brown,missed,43.8,5.9,19,
"=""0021300962""",4,105,90,00:02:49,NYK,Shannon Brown,missed,25.0,5.7,1,
"=""0021300962""",4,109,90,00:02:15,NYK,Shannon Brown,made,24.8,5.1,0,Pablo Prigioni
"=""0021300962""",4,109,90,00:01:27,NYK,Shannon Brown,missed,31.5,12.7,10,
"=""0021300962""",4,111,90,00:01:24,NYK,Jeremy Tyler,made,25.5,7.8,3,
"=""0021300962""",4,114,92,00:00:54,NYK,Shannon Brown,made,24.8,7.0,2,
"=""0021300962""",4,116,92,00:00:28,NYK,Toure Murry,made,31.7,15.1,12,
"=""0021300981""",1,0,2,00:11:38,NYK,Carmelo Anthony,made,8.7,79.1,19,
"=""0021300981""",1,3,2,00:10:55,NYK,J.R. Smith,missed,27.8,85.7,4,
"=""0021300981""",1,3,2,00:10:40,NYK,Carmelo Anthony,missed,13.4,67.1,25,
"=""0021300981""",1,3,2,00:10:04,NYK,Amar'e Stoudemire,missed,25.1,89.0,0,
"=""0021300981""",1,5,5,00:09:02,NYK,J.R. Smith,made,10.8,68.7,25,Amar'e Stoudemire
"=""0021300981""",1,7,7,00:08:32,NYK,Carmelo Anthony,made,36.0,86.2,11,
"=""0021300981""",1,9,10,00:08:12,NYK,Raymond Felton,made,34.4,65.5,25,
"=""0021300981""",1,11,14,00:07:11,NYK,Amar'e Stoudemire,made,25.7,88.7,1,Raymond Felton
"=""0021300981""",1,11,16,00:06:42,NYK,J.R. Smith,made,26.8,88.4,2,
"=""0021300981""",1,13,18,00:06:01,NYK,Amar'e Stoudemire,made,23.2,87.9,2,
"=""0021300981""",1,13,20,00:05:33,NYK,Raymond Felton,made,24.3,88.3,1,
"=""0021300981""",1,15,20,00:04:53,NYK,Raymond Felton,missed,48.0,89.3,23,
"=""0021300981""",1,15,22,00:04:44,NYK,Tyson Chandler,made,26.0,88.7,1,J.R. Smith
"=""0021300981""",1,15,24,00:04:06,NYK,Iman Shumpert,made,23.4,72.0,17,Carmelo Anthony
"=""0021300981""",1,15,24,00:03:16,NYK,Carmelo Anthony,missed,36.3,71.7,21,
"=""0021300981""",1,15,24,00:03:15,NYK,Amar'e Stoudemire,missed,25.1,87.8,1,
"=""0021300981""",1,17,24,00:02:42,NYK,Tim Hardaway Jr.,missed,48.4,83.2,24,
"=""0021300981""",1,17,24,00:02:37,NYK,Carmelo Anthony,missed,12.8,68.1,24,
"=""0021300981""",1,19,28,00:01:34,NYK,Raymond Felton,made,24.5,88.9,1,
"=""0021300981""",1,21,28,00:00:56,NYK,Carmelo Anthony,missed,36.6,74.4,19,
"=""0021300981""",2,25,30,00:11:27,NYK,Tim Hardaway Jr.,missed,36.3,66.3,25,
"=""0021300981""",2,25,33,00:11:08,NYK,Iman Shumpert,made,2.9,90.0,22,Pablo Prigioni
"=""0021300981""",2,25,35,00:10:29,NYK,Tim Hardaway Jr.,made,26.2,86.4,3,
"=""0021300981""",2,25,37,00:09:59,NYK,Tim Hardaway Jr.,made,24.6,88.6,1,Iman Shumpert
"=""0021300981""",2,27,37,00:09:39,NYK,Iman Shumpert,missed,13.1,70.6,22,
"=""0021300981""",2,29,39,00:08:46,NYK,Tim Hardaway Jr.,made,25.0,87.9,1,
"=""0021300981""",2,29,41,00:07:55,NYK,Carmelo Anthony,made,15.3,73.3,18,
"=""0021300981""",2,31,46,00:06:02,NYK,Tim Hardaway Jr.,made,23.5,87.6,2,
"=""0021300981""",2,31,46,00:05:43,NYK,Pablo Prigioni,missed,6.0,73.0,25,
"=""0021300981""",2,31,49,00:05:36,NYK,Tim Hardaway Jr.,made,42.9,69.2,27,Carmelo Anthony
"=""0021300981""",2,33,49,00:04:56,NYK,Raymond Felton,missed,21.2,66.8,23,
"=""0021300981""",2,35,52,00:03:48,NYK,Iman Shumpert,made,48.1,87.6,23,
"=""0021300981""",2,35,54,00:03:18,NYK,J.R. Smith,made,24.2,88.4,1,
"=""0021300981""",2,38,56,00:02:36,NYK,Carmelo Anthony,made,45.1,86.2,20,J.R. Smith
"=""0021300981""",2,40,56,00:01:53,NYK,Amar'e Stoudemire,missed,27.0,85.7,4,
"=""0021300981""",2,40,56,00:01:52,NYK,Iman Shumpert,missed,24.5,89.2,1,
"=""0021300981""",2,42,56,00:01:02,NYK,Amar'e Stoudemire,missed,41.0,83.4,17,
"=""0021300981""",2,42,58,00:01:00,NYK,J.R. Smith,made,25.7,88.6,1,
"=""0021300981""",2,42,60,00:00:00,NYK,J.R. Smith,missed,24.2,32.3,57,
"=""0021300981""",3,42,62,00:11:35,NYK,Raymond Felton,made,26.2,88.9,1,J.R. Smith
"=""0021300981""",3,42,65,00:10:58,NYK,J.R. Smith,made,45.1,71.1,27,
"=""0021300981""",3,44,67,00:09:48,NYK,Carmelo Anthony,made,25.0,88.9,0,
"=""0021300981""",3,46,67,00:08:55,NYK,Carmelo Anthony,missed,5.6,78.9,22,
"=""0021300981""",3,48,67,00:08:06,NYK,Amar'e Stoudemire,missed,22.3,87.5,3,
"=""0021300981""",3,48,67,00:07:50,NYK,Carmelo Anthony,missed,13.6,67.3,25,
"=""0021300981""",3,48,67,00:07:47,NYK,Amar'e Stoudemire,missed,24.8,88.1,1,
"=""0021300981""",3,48,69,00:07:45,NYK,Amar'e Stoudemire,made,25.7,86.5,3,
"=""0021300981""",3,48,72,00:07:19,NYK,Amar'e Stoudemire,made,26.3,89.0,1,
"=""0021300981""",3,50,74,00:06:47,NYK,Amar'e Stoudemire,made,34.1,78.9,14,J.R. Smith
"=""0021300981""",3,51,74,00:06:12,NYK,Carmelo Anthony,missed,40.2,67.1,27,
"=""0021300981""",3,53,74,00:05:18,NYK,Amar'e Stoudemire,missed,34.4,84.9,10,
"=""0021300981""",3,56,78,00:04:16,NYK,Carmelo Anthony,made,42.1,88.4,17,
"=""0021300981""",3,58,80,00:03:40,NYK,Amar'e Stoudemire,made,26.3,87.9,2,Iman Shumpert
"=""0021300981""",3,58,83,00:03:16,NYK,Tim Hardaway Jr.,made,35.3,66.0,25,Iman Shumpert
"=""0021300981""",3,58,83,00:02:41,NYK,Iman Shumpert,missed,20.2,85.7,6,
"=""0021300981""",3,60,85,00:01:37,NYK,Carmelo Anthony,made,40.5,85.6,16,Iman Shumpert
"=""0021300981""",3,60,85,00:01:09,NYK,Iman Shumpert,missed,32.2,87.3,7,
"=""0021300981""",3,61,85,00:00:44,NYK,Carmelo Anthony,missed,16.0,71.8,19,
"=""0021300981""",3,63,88,00:00:09,NYK,Carmelo Anthony,made,35.2,64.9,26,
"=""0021300981""",4,66,88,00:11:44,NYK,Tim Hardaway Jr.,missed,3.8,77.1,24,
"=""0021300981""",4,68,88,00:11:02,NYK,Jeremy Tyler,missed,24.6,87.9,1,
"=""0021300981""",4,68,90,00:10:20,NYK,Iman Shumpert,made,20.5,73.3,16,
"=""0021300981""",4,70,92,00:09:43,NYK,Tim Hardaway Jr.,made,39.1,81.5,16,
"=""0021300981""",4,70,95,00:09:12,NYK,Iman Shumpert,made,18.5,74.5,16,
"=""0021300981""",4,73,95,00:08:24,NYK,Tim Hardaway Jr.,missed,3.2,75.9,25,
"=""0021300981""",4,73,95,00:08:22,NYK,Iman Shumpert,missed,24.0,87.9,1,
"=""0021300981""",4,73,95,00:08:15,NYK,Tyson Chandler,missed,29.3,86.4,5,
"=""0021300981""",4,73,95,00:08:14,NYK,Iman Shumpert,missed,24.6,89.0,0,
"=""0021300981""",4,75,95,00:07:28,NYK,Iman Shumpert,missed,3.8,76.1,25,
"=""0021300981""",4,77,97,00:06:53,NYK,Tim Hardaway Jr.,made,36.9,88.7,12,
"=""0021300981""",4,79,99,00:06:21,NYK,Jeremy Tyler,made,24.8,87.5,2,
"=""0021300981""",4,85,101,00:03:40,NYK,Toure Murry,missed,25.2,85.3,4,
"=""0021300981""",4,88,105,00:02:28,NYK,Earl Clark,made,16.0,80.7,12,
"=""0021300981""",4,88,107,00:02:05,NYK,Shannon Brown,made,26.3,87.9,2,
"=""0021300981""",4,92,111,00:01:13,NYK,Cole Aldrich,made,33.3,87.3,8,Toure Murry
"=""0021300981""",4,92,113,00:00:53,NYK,Toure Murry,made,24.2,73.7,15,
"=""0021301013""",1,0,0,00:11:44,NYK,Carmelo Anthony,missed,19.3,77.1,13,
"=""0021301013""",1,0,2,00:11:30,NYK,Amar'e Stoudemire,made,27.4,88.1,3,Carmelo Anthony
"=""0021301013""",1,3,4,00:10:55,NYK,J.R. Smith,made,28.2,86.4,4,
"=""0021301013""",1,3,4,00:10:24,NYK,Raymond Felton,missed,22.7,84.6,5,
"=""0021301013""",1,5,4,00:09:51,NYK,Amar'e Stoudemire,missed,12.2,76.6,18,
"=""0021301013""",1,5,6,00:08:58,NYK,Carmelo Anthony,missed,6.8,72.3,25,
"=""0021301013""",1,5,6,00:08:22,NYK,J.R. Smith,missed,12.2,75.9,18,
"=""0021301013""",1,7,6,00:07:50,NYK,J.R. Smith,missed,8.2,71.1,25,
"=""0021301013""",1,7,8,00:07:44,NYK,Carmelo Anthony,made,40.1,89.3,15,J.R. Smith
"=""0021301013""",1,9,10,00:06:35,NYK,Tyson Chandler,made,25.7,88.4,1,Pablo Prigioni
"=""0021301013""",1,9,10,00:06:04,NYK,Carmelo Anthony,missed,29.5,84.5,6,
"=""0021301013""",1,9,10,00:05:58,NYK,Pablo Prigioni,missed,26.3,87.9,2,
"=""0021301013""",1,9,10,00:05:57,NYK,Tyson Chandler,missed,25.1,88.3,1,
"=""0021301013""",1,9,13,00:05:15,NYK,Carmelo Anthony,made,13.3,82.3,13,
"=""0021301013""",1,11,13,00:04:36,NYK,Iman Shumpert,missed,1.5,90.6,24,
"=""0021301013""",1,11,13,00:04:19,NYK,J.R. Smith,missed,24.3,88.1,1,
"=""0021301013""",1,13,17,00:03:33,NYK,Carmelo Anthony,made,21.3,86.2,5,
"=""0021301013""",1,13,17,00:03:08,NYK,Tim Hardaway Jr.,missed,3.7,75.6,25,
"=""0021301013""",1,13,17,00:03:06,NYK,Iman Shumpert,missed,24.2,87.5,2,
"=""0021301013""",1,14,17,00:02:32,NYK,Cole Aldrich,missed,24.0,88.9,1,
"=""0021301013""",1,14,17,00:02:13,NYK,Pablo Prigioni,missed,37.2,81.6,14,
"=""0021301013""",1,14,17,00:01:45,NYK,Carmelo Anthony,missed,45.7,73.6,26,
"=""0021301013""",1,14,17,00:01:24,NYK,Tim Hardaway Jr.,missed,23.1,88.7,2,
"=""0021301013""",1,14,17,00:01:18,NYK,Tim Hardaway Jr.,missed,39.3,88.7,14,
"=""0021301013""",1,14,19,00:00:18,NYK,Carmelo Anthony,missed,10.8,84.9,15,
"=""0021301013""",2,15,21,00:11:10,NYK,Amar'e Stoudemire,missed,25.0,86.8,2,
"=""0021301013""",2,15,21,00:11:06,NYK,Tim Hardaway Jr.,missed,41.6,69.6,26,
"=""0021301013""",2,19,23,00:10:07,NYK,Cole Aldrich,missed,26.0,87.6,2,
"=""0021301013""",2,21,25,00:09:39,NYK,Amar'e Stoudemire,made,32.8,71.4,19,Iman Shumpert
"=""0021301013""",2,21,27,00:09:05,NYK,Amar'e Stoudemire,made,13.8,86.8,11,
"=""0021301013""",2,23,27,00:08:22,NYK,Tim Hardaway Jr.,missed,47.8,78.8,25,
"=""0021301013""",2,23,29,00:08:15,NYK,Raymond Felton,made,26.2,84.5,5,
"=""0021301013""",2,23,32,00:07:44,NYK,Amar'e Stoudemire,made,13.1,73.7,19,Raymond Felton
"=""0021301013""",2,23,35,00:07:23,NYK,J.R. Smith,made,5.7,74.5,24,Raymond Felton
"=""0021301013""",2,23,37,00:06:58,NYK,Raymond Felton,made,25.4,67.1,22,
"=""0021301013""",2,23,39,00:06:11,NYK,Amar'e Stoudemire,made,24.0,88.1,1,
"=""0021301013""",2,25,39,00:05:05,NYK,Carmelo Anthony,missed,13.3,80.1,15,
"=""0021301013""",2,27,39,00:04:26,NYK,Iman Shumpert,missed,40.2,75.2,21,
"=""0021301013""",2,29,41,00:03:52,NYK,Carmelo Anthony,made,24.0,88.3,1,Raymond Felton
"=""0021301013""",2,31,43,00:02:41,NYK,Carmelo Anthony,made,38.5,87.1,14,
"=""0021301013""",2,32,45,00:02:16,NYK,Tyson Chandler,made,23.9,89.0,1,Raymond Felton
"=""0021301013""",2,32,45,00:01:09,NYK,Iman Shumpert,missed,20.1,70.0,20,
"=""0021301013""",2,32,45,00:00:46,NYK,Carmelo Anthony,missed,13.6,72.8,20,
"=""0021301013""",2,32,47,00:00:31,NYK,Carmelo Anthony,made,11.4,77.5,18,Raymond Felton
"=""0021301013""",2,35,47,00:00:03,NYK,Raymond Felton,missed,27.3,90.0,3,
"=""0021301013""",2,35,47,00:00:03,NYK,Tyson Chandler,missed,25.1,88.9,0,
"=""0021301013""",2,35,47,00:00:00,NYK,Tim Hardaway Jr.,missed,45.9,62.1,34,
"=""0021301013""",3,35,49,00:11:24,NYK,Carmelo Anthony,made,19.6,74.7,15,
"=""0021301013""",3,35,51,00:10:41,NYK,J.R. Smith,made,16.9,70.3,20,
"=""0021301013""",3,37,53,00:09:49,NYK,Amar'e Stoudemire,made,23.1,88.1,2,
"=""0021301013""",3,39,53,00:09:12,NYK,Raymond Felton,missed,34.5,81.3,12,
"=""0021301013""",3,41,53,00:08:21,NYK,Raymond Felton,missed,4.9,75.5,24,
"=""0021301013""",3,43,53,00:07:50,NYK,J.R. Smith,missed,24.6,81.8,7,
"=""0021301013""",3,43,53,00:07:22,NYK,Carmelo Anthony,missed,29.3,87.6,5,
"=""0021301013""",3,44,53,00:06:43,NYK,J.R. Smith,missed,36.9,77.1,17,
"=""0021301013""",3,46,53,00:06:03,NYK,Amar'e Stoudemire,missed,22.0,83.2,7,
"=""0021301013""",3,48,56,00:04:22,NYK,Raymond Felton,missed,27.3,88.7,2,
"=""0021301013""",3,48,56,00:04:19,NYK,Raymond Felton,missed,27.0,89.3,2,
"=""0021301013""",3,52,58,00:03:28,NYK,Tim Hardaway Jr.,missed,9.7,86.8,15,
"=""0021301013""",3,54,60,00:02:58,NYK,Carmelo Anthony,made,19.1,77.4,13,
"=""0021301013""",3,56,62,00:02:14,NYK,Carmelo Anthony,made,16.8,75.9,15,
"=""0021301013""",3,58,65,00:01:32,NYK,Pablo Prigioni,made,6.5,73.1,24,Carmelo Anthony
"=""0021301013""",3,60,65,00:00:55,NYK,Carmelo Anthony,missed,37.5,67.0,25,
"=""0021301013""",3,62,65,00:00:27,NYK,Carmelo Anthony,missed,19.0,83.4,8,
"=""0021301013""",3,62,65,00:00:25,NYK,Tyson Chandler,missed,26.3,87.9,2,
"=""0021301013""",3,62,67,00:00:00,NYK,Pablo Prigioni,made,27.0,88.1,2,Carmelo Anthony
"=""0021301013""",4,62,67,00:11:47,NYK,Amar'e Stoudemire,missed,13.0,80.5,15,
"=""0021301013""",4,64,67,00:11:04,NYK,Pablo Prigioni,missed,38.5,67.0,26,
"=""0021301013""",4,66,67,00:10:38,NYK,Amar'e Stoudemire,missed,18.2,77.8,13,
"=""0021301013""",4,66,71,00:09:22,NYK,Iman Shumpert,made,35.3,66.6,25,Carmelo Anthony
"=""0021301013""",4,66,73,00:08:45,NYK,Carmelo Anthony,made,31.5,83.0,9,
"=""0021301013""",4,66,75,00:07:57,NYK,Amar'e Stoudemire,made,24.3,88.1,1,
"=""0021301013""",4,68,75,00:07:17,NYK,Amar'e Stoudemire,missed,29.5,73.9,16,
"=""0021301013""",4,68,75,00:06:44,NYK,Amar'e Stoudemire,missed,34.1,73.3,18,
"=""0021301013""",4,69,78,00:05:48,NYK,Raymond Felton,made,46.8,74.2,26,
"=""0021301013""",4,71,78,00:05:19,NYK,J.R. Smith,missed,47.3,76.3,26,
"=""0021301013""",4,74,80,00:04:35,NYK,Amar'e Stoudemire,made,26.7,84.8,5,
"=""0021301013""",4,77,84,00:03:23,NYK,Carmelo Anthony,made,27.0,88.3,2,J.R. Smith
"=""0021301013""",4,77,84,00:02:39,NYK,Carmelo Anthony,missed,29.0,43.1,46,
"=""0021301013""",4,77,86,00:02:07,NYK,Carmelo Anthony,made,10.4,86.4,15,Raymond Felton
"=""0021301013""",4,80,86,00:01:30,NYK,Raymond Felton,missed,39.3,77.8,18,
"=""0021301013""",4,80,88,00:01:02,NYK,Raymond Felton,made,13.9,79.1,15,Carmelo Anthony
"=""0021301023""",1,0,0,00:11:43,NYK,Carmelo Anthony,missed,42.5,9.1,18,
"=""0021301023""",1,0,2,00:10:50,NYK,J.R. Smith,missed,5.7,20.1,25,
"=""0021301023""",1,2,2,00:10:22,NYK,J.R. Smith,missed,48.4,5.0,23,
"=""0021301023""",1,4,4,00:09:48,NYK,Amar'e Stoudemire,made,25.7,5.7,1,J.R. Smith
"=""0021301023""",1,4,4,00:08:55,NYK,J.R. Smith,missed,9.8,26.9,27,
"=""0021301023""",1,6,6,00:08:14,NYK,Carmelo Anthony,made,10.4,12.8,17,Raymond Felton
"=""0021301023""",1,8,6,00:07:44,NYK,Amar'e Stoudemire,made,24.9,5.1,0,Carmelo Anthony
"=""0021301023""",1,8,6,00:07:27,NYK,Raymond Felton,missed,9.3,24.8,25,
"=""0021301023""",1,8,8,00:06:47,NYK,Carmelo Anthony,missed,38.6,12.8,16,
"=""0021301023""",1,8,8,00:06:34,NYK,Tyson Chandler,missed,27.9,5.0,3,
"=""0021301023""",1,10,11,00:06:11,NYK,Tyson Chandler,made,25.8,10.0,5,
"=""0021301023""",1,10,11,00:05:55,NYK,Carmelo Anthony,missed,40.0,27.5,27,
"=""0021301023""",1,12,11,00:05:18,NYK,Tyson Chandler,made,25.0,5.1,0,Raymond Felton
"=""0021301023""",1,12,13,00:04:37,NYK,Raymond Felton,missed,20.8,20.9,16,
"=""0021301023""",1,14,13,00:04:33,NYK,Tyson Chandler,made,23.3,5.0,2,
"=""0021301023""",1,17,19,00:03:26,NYK,Iman Shumpert,made,39.9,15.2,18,Tim Hardaway Jr.
"=""0021301023""",1,17,19,00:02:54,NYK,Iman Shumpert,missed,9.9,26.4,26,
"=""0021301023""",1,17,22,00:02:20,NYK,Tim Hardaway Jr.,missed,11.5,27.2,26,
"=""0021301023""",1,19,24,00:01:36,NYK,Carmelo Anthony,missed,38.4,14.7,17,
"=""0021301023""",1,19,24,00:01:11,NYK,Carmelo Anthony,missed,32.8,30.4,27,
"=""0021301023""",1,19,24,00:00:45,NYK,Carmelo Anthony,missed,34.3,17.4,16,
"=""0021301023""",1,21,24,00:00:29,NYK,Carmelo Anthony,made,7.6,10.5,18,Pablo Prigioni
"=""0021301023""",1,21,24,00:00:01,NYK,Carmelo Anthony,missed,29.8,19.9,16,
"=""0021301023""",2,21,24,00:11:23,NYK,Tim Hardaway Jr.,missed,35.0,28.9,26,
"=""0021301023""",2,21,24,00:11:18,NYK,Cole Aldrich,missed,28.0,6.2,3,
"=""0021301023""",2,21,24,00:11:16,NYK,Amar'e Stoudemire,missed,24.3,4.7,1,
"=""0021301023""",2,23,24,00:10:43,NYK,Amar'e Stoudemire,made,20.2,20.9,17,Pablo Prigioni
"=""0021301023""",2,23,24,00:10:16,NYK,Amar'e Stoudemire,missed,20.0,21.8,18,
"=""0021301023""",2,23,27,00:09:58,NYK,Iman Shumpert,missed,34.2,29.4,26,
"=""0021301023""",2,25,27,00:09:12,NYK,Amar'e Stoudemire,made,25.0,5.3,0,Pablo Prigioni
"=""0021301023""",2,27,27,00:08:27,NYK,Amar'e Stoudemire,made,13.6,4.2,11,Iman Shumpert
"=""0021301023""",2,27,27,00:07:53,NYK,Amar'e Stoudemire,missed,31.7,15.1,12,
"=""0021301023""",2,27,29,00:07:10,NYK,Tim Hardaway Jr.,missed,23.0,11.9,7,
"=""0021301023""",2,29,29,00:06:38,NYK,Cole Aldrich,made,23.7,10.0,5,Pablo Prigioni
"=""0021301023""",2,29,29,00:06:05,NYK,Iman Shumpert,missed,1.6,9.5,24,
"=""0021301023""",2,29,29,00:05:34,NYK,J.R. Smith,missed,8.0,3.4,17,
"=""0021301023""",2,29,29,00:05:07,NYK,J.R. Smith,missed,42.5,25.5,27,
"=""0021301023""",2,32,29,00:05:03,NYK,Carmelo Anthony,made,33.6,28.8,25,Tyson Chandler
"=""0021301023""",2,32,31,00:04:16,NYK,J.R. Smith,missed,44.9,21.4,26,
"=""0021301023""",2,32,31,00:04:06,NYK,J.R. Smith,missed,10.6,27.5,27,
"=""0021301023""",2,32,31,00:03:39,NYK,Raymond Felton,missed,15.1,17.3,16,
"=""0021301023""",2,32,31,00:03:23,NYK,Carmelo Anthony,missed,9.8,5.0,15,
"=""0021301023""",2,34,31,00:03:07,NYK,Tim Hardaway Jr.,made,24.9,5.1,0,Tyson Chandler
"=""0021301023""",2,34,34,00:02:21,NYK,Carmelo Anthony,missed,44.3,22.3,26,
"=""0021301023""",2,36,34,00:01:40,NYK,Carmelo Anthony,made,39.2,10.2,15,Raymond Felton
"=""0021301023""",2,41,36,00:00:00,NYK,Carmelo Anthony,missed,45.7,5.4,21,
"=""0021301023""",3,44,37,00:11:12,NYK,J.R. Smith,made,6.1,21.4,25,Raymond Felton
"=""0021301023""",3,48,43,00:09:48,NYK,Amar'e Stoudemire,made,24.0,5.9,1,Raymond Felton
"=""0021301023""",3,48,44,00:09:16,NYK,Raymond Felton,missed,23.5,22.8,18,
"=""0021301023""",3,48,44,00:08:51,NYK,Carmelo Anthony,missed,21.3,6.1,4,
"=""0021301023""",3,51,46,00:08:23,NYK,J.R. Smith,made,49.0,3.6,24,Carmelo Anthony
"=""0021301023""",3,53,46,00:07:18,NYK,J.R. Smith,missed,46.3,17.9,25,
"=""0021301023""",3,55,46,00:07:13,NYK,Tyson Chandler,made,25.2,5.4,0,J.R. Smith
"=""0021301023""",3,55,46,00:06:37,NYK,Raymond Felton,missed,24.6,11.0,6,
"=""0021301023""",3,55,50,00:05:38,NYK,Raymond Felton,missed,10.7,25.5,25,
"=""0021301023""",3,58,52,00:05:08,NYK,Iman Shumpert,made,48.9,3.4,24,Raymond Felton
"=""0021301023""",3,61,54,00:04:32,NYK,Carmelo Anthony,made,2.5,12.9,24,
"=""0021301023""",3,63,54,00:03:55,NYK,Raymond Felton,made,26.1,4.4,1,Carmelo Anthony
"=""0021301023""",3,65,57,00:03:12,NYK,Raymond Felton,made,26.1,6.4,2,
"=""0021301023""",3,68,60,00:01:59,NYK,Iman Shumpert,made,7.4,24.7,26,Carmelo Anthony
"=""0021301023""",3,72,65,00:00:10,NYK,Tyson Chandler,made,25.2,5.0,0,Tim Hardaway Jr.
"=""0021301023""",3,72,65,00:00:00,NYK,Tyson Chandler,missed,25.0,42.7,38,
"=""0021301023""",4,74,65,00:11:43,NYK,Amar'e Stoudemire,made,24.8,9.4,4,Pablo Prigioni
"=""0021301023""",4,76,65,00:11:05,NYK,Tyson Chandler,made,25.2,5.0,0,Amar'e Stoudemire
"=""0021301023""",4,76,65,00:10:51,NYK,Tyson Chandler,missed,26.0,5.6,1,
"=""0021301023""",4,76,67,00:10:23,NYK,Amar'e Stoudemire,missed,37.2,18.5,18,
"=""0021301023""",4,76,67,00:10:18,NYK,Tim Hardaway Jr.,missed,45.4,20.1,25,
"=""0021301023""",4,78,67,00:10:06,NYK,Amar'e Stoudemire,made,25.7,5.3,1,Iman Shumpert
"=""0021301023""",4,78,69,00:09:27,NYK,Tim Hardaway Jr.,missed,26.3,19.6,15,
"=""0021301023""",4,80,69,00:09:18,NYK,Amar'e Stoudemire,made,25.4,5.0,0,Pablo Prigioni
"=""0021301023""",4,82,71,00:08:40,NYK,Amar'e Stoudemire,made,24.3,5.7,1,Pablo Prigioni
"=""0021301023""",4,82,73,00:08:00,NYK,Amar'e Stoudemire,missed,41.4,4.2,16,
"=""0021301023""",4,84,73,00:07:09,NYK,Tim Hardaway Jr.,made,26.0,5.4,1,Pablo Prigioni
"=""0021301023""",4,87,73,00:06:14,NYK,Iman Shumpert,made,2.0,4.5,23,Pablo Prigioni
"=""0021301023""",4,89,74,00:05:37,NYK,Tyson Chandler,made,25.0,12.2,7,Carmelo Anthony
"=""0021301023""",4,91,74,00:05:15,NYK,Tim Hardaway Jr.,made,24.4,5.3,1,
"=""0021301023""",4,91,76,00:04:44,NYK,Tim Hardaway Jr.,missed,48.1,15.7,25,
"=""0021301023""",4,91,76,00:04:04,NYK,Pablo Prigioni,missed,38.9,26.1,25,
"=""0021301023""",4,91,81,00:03:14,NYK,Jeremy Tyler,missed,25.5,9.7,5,
"=""0021301023""",4,91,82,00:01:45,NYK,Jeremy Tyler,missed,35.1,17.6,16,
"=""0021301023""",4,91,84,00:01:23,NYK,Tim Hardaway Jr.,missed,24.1,6.4,2,
"=""0021301023""",4,92,90,00:00:14,NYK,Tim Hardaway Jr.,missed,48.7,5.1,24,
"=""0021301045""",1,0,0,00:11:39,NYK,Raymond Felton,missed,48.0,76.9,26,
"=""0021301045""",1,0,0,00:11:27,NYK,Carmelo Anthony,missed,2.4,91.8,23,
"=""0021301045""",1,0,3,00:10:25,NYK,Carmelo Anthony,made,5.4,74.5,24,Raymond Felton
"=""0021301045""",1,0,5,00:09:48,NYK,Raymond Felton,made,24.3,89.0,1,
"=""0021301045""",1,0,7,00:09:25,NYK,Carmelo Anthony,made,9.7,90.7,15,Raymond Felton
"=""0021301045""",1,2,7,00:08:56,NYK,J.R. Smith,missed,11.9,84.0,14,
